user_id,business_id,stars
z196lc7DFIfF4lBNguq7Xw,q0hAKzn_LmyUiScCuWS4Hg,4.0
aCBdMdeIwhzDr4KWZVU9IQ,EUQoB_ph7_xIyj7JZGI3bg,5.0
aiE3U4zVtVq6vzWezNckNA,z9lOfnUorcbWR_xS0DSeHw,3.0
JtGMmD_zZJDBOgqstNSSyQ,K4rLi2Mqz931v07nMSih5w,2.0
tAWSzZ0IhAvY2FtOm52awQ,tvYID0arhN-shKGUrC1Wsg,4.0
v-_wEl7yiX_MkmIqPq2BLQ,HkHTdTvzbn-bmeQv_-2u0Q,4.0
lwitXluu7LQAsdecPd1jbw,tWjfgVtTD5n01Cq9dFWGsA,5.0
DjZXkaYmIFEIig0nsmgPOQ,z4K95Y4P5nMrtJiDtXWDYA,1.0
GgCjStvmclW9uedJa_tTlA,AN0bWhisCf6LN9eHZ7DQ3w,5.0
3NER6dcoQf5VO9R-9GCrxg,lPflTT3i1rLsLKBp4ax7_g,4.0
GhKmIKuEsXdaLX1vuZk1oA,OF7N1TA8YEFsD1es84bIWw,2.0
an08zwBxE2nUtKB-1KS9pw,pfn4CSTtpjSkN-OeyAafJQ,4.0
9phxIU8IbV5BwNphirq4vg,TQqhfjlPVEz41K_wAogQSQ,4.0
U_KZT0vzBN8DtZ3jl0Tgkg,lVN1516THpVQ7NtU7f-eNw,4.0
Kk58awETRIYWQRpk_7Ki0w,a7_loah6BE8V9nJY3tt36g,4.0
WUZCSRpBwKO-8IPBmPAwyw,0jAexNHRHhkQv4zNYqenBA,1.0
hxTvxWgPHS-OTEoZTncXRQ,YCYqEsAabSPzfdKeT7KJIA,4.0
nNkWO9jhQ1HzMvXzKEDwzg,-9Ff8WEoiFsw_mfmJ4Nlcw,4.0
EaBKe-8LB-NHuH7Us-QhGw,lpnuObNKbkH8usnUSqNcjg,3.0
OXnXnsamEpDtiffC1dCvDw,HQpMwOOrGND3GaRqMNV9ig,5.0
bLbSNkLggFnqwNNzzq-Ijw,f3y-4wAlDodHv-3Qnrg-vQ,4.0
w5JZbA-8WrASL5t1K6kAmA,oZcbn7ENit23xbCsyu9xbA,3.0
3PgiO3mMAMfbP5Qs7L2New,usTUvKrl4FB9JNIJMKUnxQ,3.0
dQrKz80YyuImTMk6jDgnGw,hubbaEcYPYEZu5Ziz6i0lw,5.0
4SJS_m-JXc0oASx6x5Mjkw,in1hs9ZPiywjuY1MpMZNkQ,1.0
BMF05eGWMftm6cfvOAQ70g,t_rnyBYcjuCa5m-HWU0ZwQ,4.0
QglI9pFYpJEBcP0pLTfmNA,yHBhLawYmIthUPLbUXK5kw,4.0
FadVpFiSl1SxOfa4zujw5A,4qG3Gh8QyugC1XvoTlmgcQ,5.0
1J_AvqAWKJ9zyYQEhAaq5w,8nP8ghEpT6WFcM6tfqAaGA,2.0
02YdTEWFTFr6p71AZJVQ0Q,Rb2s2-2kIvbPXnPEuM_OBg,4.0
26BDtA9nXmmClOdfmtuomQ,jg37O7ANF7hqggS6bxUpcQ,4.0
7p1FfxnjZAuNydjLKEW_Yg,kj1p6NwUGROOoqNySf0I1Q,5.0
ATrd9B1UnUhr-53e831Dzw,FMLJ7orzQQwWxfgeqrvlCQ,2.0
_m4CflIxkD6l0NNWlzotAQ,w1s-nOkqgo__sPZAZO9fRQ,4.0
YrmdXrtMDK2Y9DDtgOpYhw,GC9Re0tKAnecMww3DB638g,5.0
wt5lSN_WOH27d98bVMTG5Q,0VjHFdczi6Nln_nn8bucJQ,5.0
VnJepzqTz8xM6Q_J6A7q4g,nJcyfIRGbI31EGLzillWYg,5.0
-SZkdf-J-EkLX5jXnB7sZA,2DmTw0k3bcXuHdAyxO_bkw,4.0
9YqGPuIcRzy643bX3a7RGQ,geQG2a9uO6Q9hXVx937Kbw,5.0
Rw_C-lknHl3Dd4X5Oiwvbg,E0OKctOhZpUQgwUUBc_RwA,2.0
1IOudF9rjKJup_zp_VGMPA,LV7KCF_38E68tKb2CU3SzA,5.0
gBgQPUil0lYyOcBsMwebvw,lpYFsXFrojiBZ1kbWR2lZw,4.0
c06tQa0HhurNWmN71R3XFw,XTud0c9F7oRCeNI3rULk7w,4.0
DNudacpzb0iRmV8XeI4Zmg,RNi6tW22UMgHwWLAb0mYdA,4.0
lN400ckm9JAMqq5_nsmBEA,Wttultg9Udt9MuxaGqLCDA,4.0
tX4d5ktzse4TPxNOds4VCw,7LURynIRYeS7jcfadeRASg,3.0
dNdJtbFsXQY5FLVLJ27JCQ,Rtaca3VZIioxy6N006NKaQ,4.0
_R2BRaoABgwTwHeWKMZkrw,GIfZNMP0oIJCje_Xp0Bgrw,2.0
LBaYEbcyPdqmDDdQz4osXA,YOD9dXrnpu8HTRILpF0onw,5.0
JcNSd3dXmIMVHP2CUpvMHA,YUE5S4ReiM4dq9qkKbDMwg,2.0
-aV7azrzW2rlAm6G4DA-cw,oudIKQI8HjqJqiF9pnMmQw,2.0
-7UsexHfgvTGoIkjDqySGA,m7Pr86BWoqbSsLo4e0TERw,5.0
GWICIKHTzyK01oMqjNO9tw,JfJLTEp_yv5lxFzNt6JalA,5.0
zFGpxwJewI6OjC2u9EnZ-g,0Jyc53wOZt4dbbVPrKjuxA,3.0
mri5lxPUbDB_mqkM4XzhhA,OK0ba4X5seibH8oMWh4bhw,5.0
sa5zd7bwBQzajQB48Y9SUw,hIUKufhwR6Ifn7bi0-phLA,5.0
AkBm9wfmLu_nmHvSmVmGsQ,MpT8KheTjs7TSDWIoMUFxg,5.0
0mnJpJ4naCySziwCO0cKeQ,hihud--QRriCYZw1zZvW4g,5.0
yWr0Cy4mvi77Mptoua2W8g,QFqtVX-lyZQgVHQrG-dhlg,2.0
M6Q9iviyK5SmMT_cwQSSrw,_hML_SleB40KkUrMHOZ_-Q,4.0
bGLHnUOiqnQBN3unkt6yKw,nMo0ozHO7cqsPaxw_7N6ow,5.0
rxqTMCa1DDcre5kwQyKIjw,ME6D5nLlfG0xZCtICOYDuw,4.0
Reuq65EOFI938Yg8xgff9g,0P7NqE6gxHjwgmOpBMnY6A,3.0
UIFLdBTAKytaBTpWcXda3A,h36qA5gnNTgByhxWx1aH-Q,5.0
_IfBnyyfn8Z9d-8roPU3LQ,0wW9PasC8pw8SY7rlY3ZKw,5.0
gIWzYF7HQ8FPhPZ8e1xhuA,wNMUtWy0SRQu7m3i4FNhYg,4.0
VRETilE4hI7TcGa_72qlnA,AtD6B83S4Mbmq0t7iDnUVA,5.0
tmmEeNlrppyARtYNg-EpLg,Ls89UV4aSRE8eW2Pj_LaWg,1.0
zYRjzI3E_0UYPkhFjQAuFQ,LGEIsxeJQATo9J1IA-TEdA,1.0
mSw98n1gt8bCmSs0fznfQg,UjmVsSLDD7GQRTcLkJ9mfg,2.0
dPyoiUYkHngAkns1gzzhFA,qxVcSWGKyH3HkkHV8NinDA,3.0
BxItDz4Ow5BeMec1nMEnOA,e13SEvJud_vgeDR_doL4sQ,5.0
9bX245ZrF-vdwT59lHry0A,upgjUq616Yz1IvAvysDLWA,5.0
GX8cDYdxL7npYTmOm0SNvw,ch3TeSdB5v6ykaRITGxMeA,4.0
pUmBA1JOfOMy_ymSov1b7A,_6eGIZJNgEM-gVVfWcGghg,2.0
HqgdZag8lDYIW_U6BouQlQ,l1UsAzBjRgLxgAWT6zgOFA,1.0
I2OXWsGgBpmSAgeU43nuDQ,X0adELqBs5zAl3n5mRwihQ,3.0
2vzItuWgG-TD-pwRbzrUkg,t8hwPi9M_jD6u81cVIgRFA,2.0
pKksEJAIIC2FZpjKe9fhyQ,D6xj8xnc-R7Y2y18isc0-A,5.0
lT49-Xggq_VAB2E9dce0yA,ufmokEGxGqEWIdvIVsNg_Q,5.0
M1ba6-_gGHi8Q0RmcanRCQ,cj_9eTPR0JBqk9qt2VmzFw,4.0
bnKo6L4MgcUbLZH7fmnkrA,MNaPOkqm2vKeNG8EqkZWCg,4.0
0P2K-_MBOdTe2xw028g5_A,nnDLapJk1z2NJE0-XzwMlQ,4.0
y5J3DX79aY6PNevl_ASybA,gBQH64vIkA-kIDFGM290dw,5.0
U0WTKY-8TFfm2SCB8JF0HQ,PM0A7ZgbxvtbRCj931PbyQ,5.0
UobORZsiajpttynBqBZdLQ,cUGFEQOu3_VsOpbvHGx8ZQ,5.0
aUyg2RlbENY-E8SXFRAw2g,T2tEMLpTeSMxLKpxwFdS3g,5.0
qtXe3L_vmje6YRy2UJpUjA,ydE2SjvSd9_NMoEBAE2PuA,5.0
HHwG0HdXzOW2ge4sDFRA7w,oGYXSVs0ympLy0ur8Qnp7g,1.0
BOQ_p0wtX8Xl9k2R9FBiBg,Vu8Z-zbNT_InsKm4IrdeCg,3.0
k8dTQJIzEyyPHnedpB4Idw,iFlr0eG_qH-cgXFhji7gbQ,4.0
YVaX3gQcv4dTSjHlAnHPFA,Os1n1_idfw9vv9kwULGJnQ,5.0
4CCWdV_qEwhHDglxrXpaAw,uMkKv9SlKmpXZ_5ZkZGL4Q,5.0
LZoZfNY8HNlIqJlNqeYVmw,rMx2hTKVLrabu_iaI8L5vA,4.0
YDGMOK3JLhglQVsaz3kcbQ,pGwfOqNEL8FbMUFspJdAMA,5.0
_W7YZbAJl5V81SkYfa6KHQ,NFm869_w6cvVaWaNpAzjeA,5.0
BCjrY4emoG1yyjhO17WdWg,FykLjv4tIq618q8F2pvTKg,4.0
m-_Ed9mCK_jNN1T5sC51aQ,TNaqJk3Oa__aCLAGHpz7_Q,1.0
VTHKm6RzVNr7FPvXabHgWA,hsDkxhc-_YYsVqAeQBJJjg,5.0
6jeLJpk0TG6nut4BeNHpPw,2GmGT-7QjowR1ihup3FbVA,4.0
B3V7-ka045CBYLJfurm22Q,XwJ6fZRVbxQYRsryy4-qDw,5.0
7bEWhfezb_T6mG1BIqy84A,wHlLjTBWPEbxHw6ZysSKIg,5.0
OnFxXuK4GEN1YIgA-60bVw,xhCiQt_-pMp1nKDXZ7n7BQ,5.0
Y8akYgxl9PkE5LsZxwqRfg,d4qwVw4PcN-_2mK2o1Ro1g,4.0
T-4jMCwgOr2Gi22tHPTJyQ,tqVpJ8DaqWf4CG8CIskHfg,2.0
aB27UBgGJUtDS0L5qzdA0A,ms7cmWkPiSBDTnz-1sv2kQ,3.0
agN7DARhKgIyDp5WKhfqeg,FMLJ7orzQQwWxfgeqrvlCQ,3.0
ioTnKoYL2HzjNUDRn-DtrQ,IfUkm42SB9D0m_ZbkQ711A,5.0
3hQsSjTwfqD1_WweirShTQ,f6mQYyU_ga0DVRuRZhkmfQ,3.0
ScN9oVfm5vahmF6Yl89Ing,rcaPajgKOJC2vo_l3xa42A,4.0
KRiFihKYyF61nXmCyeTFaw,BGGQOJQTQerEQu0kHbT_UQ,5.0
vBxoMcGQfLvFyLJ7sfcvPw,E9b73ETPw0VYUJ2_YSJJdQ,5.0
Z55Xlzeb1Gh34qPSuwgEDg,kUntNQ5P9IrRzEoHdRxV-w,1.0
ySACP4uUD7sQzHkT2yJwxg,h5bY-5i3l6uPRqqYOxUMKg,1.0
l6dG39i_qRP0bv3wTal60A,KalAJyO0Zpg3K1wVwYXBHA,5.0
1Blv4FDkMn4S9IE-SxJWew,0ahghcpWQVkm4lEFwx-peA,5.0
P_7xr521TT3MZxBwf0OqxA,LpVNpw2-Bn9iHVON33auKw,1.0
TeCu4zf1aPEPk96oReqpkQ,zhwqX2uk3XF_fwtwLj397A,3.0
HPtNvEBZTZzD6XhNMSdWEA,bsjBLLHR4TMVR5eAeLAI9w,4.0
GYz2-BBolFD5h_D6S5gi3w,XnLa8RM80ZmRfM6YwGVn3g,4.0
KD0aDqTgaZsAPXmftGCc6Q,mQqdGjf2YQSorUooA3zdSQ,5.0
7MesIapALZxCD0_IQfz_Gw,3GfdCuI0YCc5U3rLLLPHUw,5.0
ht15LYvZ47aH9U8QaGkA8g,3BfGGIJn8lxvu1k3ZZnL1w,4.0
Wdsze-OCsu2KwFW2dgkjzw,zYb4kj2R54R2YPeNm829BA,1.0
MBzqeM3zDP6GUAxrpZ6t2w,yp5SecZJi8iHk9UFQ2jijw,5.0
Cp2xnws7dYQRsyYzszsLiw,hihud--QRriCYZw1zZvW4g,5.0
EISLZc8nqFk5ZNaX8gCrwA,AqpiBApzrd30LA-vmU3Rvw,3.0
L7cSC0zxOIzeE8utsLxuSQ,r4HkiC71nB9k8Fe8zIORFQ,5.0
Aa2fRhsZK_QzCiiCJ0_B4Q,NtfAbj7MSj5IOhAsGM0-5w,1.0
pEnPxArLOZlKC94iVkVFxQ,EWj6tgNVl9x8Z7u9nnqdwQ,5.0
MXuHOAb1HzRLVlFOGd1tgA,zP05w3gjD30Gi9-SCIy2DA,5.0
Hq8DmQhWSzY1zOivyItohw,rcaPajgKOJC2vo_l3xa42A,5.0
sCr9Q4ORBvejiy4HtoQR-Q,P8IsTiHq5Hesa6UPL604ww,5.0
Fa-XGYXQGGFyCIL3Gl-nQw,cJzv3fbd7jL2ZHyFosFkOw,5.0
K5qVz0dnBHfx_5qW2-Y--g,DYuOxkW4DtlJsTHdxdXSlg,5.0
N2PKe8gVA-JT0HyUtF-IfA,8gglUd7sWgOL7Pd-IK3QCQ,1.0
cGDEsoPkElP4GJefrtz9iQ,3r_y_cjRlobJNApmXDJoRg,5.0
PdCR2ElSc0cVym5dCN3Zsw,TvDsoVbGEGtXBCaVcICKVA,4.0
9mISZLpu049t8lcOdjBANw,WXR0ND0KqbArMZDvFMA-bw,2.0
RdUembqbCtCrKcA2BYLqsQ,mU4EnLW8Z6GRvA93HSwInQ,5.0
edjpVqeAjbWGKdGqbYWjTQ,58APdML-PG_OD4El2ePTvw,5.0
ky8kG8uC5ct3OKHN5B_LCA,E7VRsyNQWPteH6_qI4j7bw,4.0
wxJM3jtRZlAB922C2PmFWg,SrnFpeMfMB40Rd6Z9N1lbg,4.0
91DAiIKXri-41uzYue2hlg,B_hU-QEkt5G98pYGdfIrsg,5.0
InYqu3TRGYmDbf3fOI44qQ,7SsVK3dvgDrEaZpfxd33nQ,1.0
srw3rdMdLwGXtB-EoWsKsA,q6igRYs2UTO-4nTwlttrAQ,5.0
QnAab8WSB67O05yfolmclw,UT22ExffDZjB1tzBDwSWfA,5.0
ygKrc0vY-4PMWRXQXNrJXA,tJcpzXzykNSLuzWwa1JQUw,1.0
LVN-2ijjs8MJ1PJfXIOvbQ,VsNL5l5hNLMdm4LUIH0KoQ,5.0
C6FhJkkDpK42S7IHDuN84g,e3PBfbtXUjMziX6XGsOMoA,5.0
3c8c23S2ACQUpFlAWFjtxw,1d6c6Q2j2jwVzBfX_dLHlg,1.0
nGKq6o_aO7cRMaE4Q8EC9g,d4qwVw4PcN-_2mK2o1Ro1g,1.0
IGjDBVDVyIRJp-g7gfSLjA,XhMfL-6lt-prYyC9Lp02gg,4.0
FVGqvvaajciMR34yBHhdLg,kJ_Rke1dt9zpbJp9lX6sXw,5.0
mwAxCmZjqujqxKPKVJKFqA,UT22ExffDZjB1tzBDwSWfA,2.0
iuVR5Zxj0tQkU0fWTDeIHQ,tgxJuRm9EZRfUipsb5rjqg,4.0
qV0_O0CGPUyYoSGdAKX8RA,1aVbXH_4uQCTQU7HfGmyow,5.0
U-hWiEpEZo_-Xv4Qgrs9Tw,nqTvE7ivdU23oUWdI01tOA,4.0
I4uvpuDaUC_kEw-bNuAaZA,YOD9dXrnpu8HTRILpF0onw,4.0
k3k3jTNIEiX4KtDNg9ivog,4Vig7oCo9P-j2OnPUfaXCA,4.0
3lil3eH4skNVzI0y3vM72w,s_g8e7KLKhOwCP_sPiBcvg,5.0
fW2zEe2nbMG6xEwXKGwldQ,lmxA0dJM0XsPCIHPXhEQ-g,1.0
phHvFBKvh1xD4446LmlcpA,De8Z9rLZOmf-icp3gDxCZA,4.0
oZvRy8gOLIOiToWL2t40qg,3z70db5MNhCBPpIaRCB5nQ,5.0
aTZrRPRWYDASTaKa_es9ew,WXR0ND0KqbArMZDvFMA-bw,4.0
ZYfVZ3_MmbcHgTnrt40n4g,ui33pIJmkW0s8HddH_ZZ9A,4.0
HGaeDTDlhls41lLlSoRh3g,Z0_qLqeFwOQGhBd_aC9s6w,4.0
dYAhITXVrAFylJINodwVmA,oEQLrtyssOdCz96A7QkDkg,5.0
a4s7Edozr54hd9Vy1sRlJw,6-bPt4WNc5nB0C_SAV5Zgg,1.0
PMYNvzxvBvIeGqZ_5KpMfQ,2lF1UsGcDpDpaI1lXgRX_g,5.0
4U628IMVQaGuy1wuhy4BNQ,oeW0vIYd3rUnAPgmD4fEFg,3.0
YGK0hNTDD-eLXSA0ZdqYrQ,lGy7jJ9oVZUJNkmZj7ewgA,4.0
6zHrmKV3Lkp_QKJDS4z10Q,HkHTdTvzbn-bmeQv_-2u0Q,4.0
JH10j9hmiDGnsIG4fbvbfw,vtGwb-yl69LT96mHVllWeA,2.0
Pok5dulFlty3LpvyFjRlvw,NyjKkq7uGFoGvgleNOlybA,1.0
SiC0D4xwdaSSE-BPobASog,K-iqIqMTTvESaAz2KgwulA,5.0
yqN3ZKocKbGfVHtz-crrsA,Y3vtXQz3zPc5AVyUAsAj5Q,5.0
KBODjdbXQ_0HhpqIs_1ULQ,JEqM8xXhKumU5AfhmsiD8w,1.0
P8I1j-p6hxYrewXFCdkXLQ,jOMtqF2XnRgOZ2eOVLoxGA,4.0
XGpaDK0RpZPa3A8B0Xvxzw,G5or_Fra4-6IYOVlm_dI2Q,5.0
mw0VDBL1kf4vgvD2Lu6Mlw,U9aA5H13y7t9xWnoQslV0Q,2.0
Q9MAsvYKteGNty8EZev9MQ,aqMfCbFNeWn1a4Evds83fg,5.0
cJYyrO37LBxvEJeX16oMhg,0JqPI6mv7xHloURlf0L4Mg,5.0
DXurd_ssGWMksfam0P55Jw,RBVtuVodydOMkNr-RVTVYA,2.0
WP6N1I1SCOIUyuBiJro16Q,q6igRYs2UTO-4nTwlttrAQ,2.0
cf4KnwkuKfMRLhqAuI5e4w,c0LlClom1qONqByoagqPGw,1.0
L4CDyhM-hqILVL7zCJ-HHQ,eb31LLI9QhMbtjBlkyx7VA,5.0
ASQekmiZWi4bd_Fy18MrrA,JrJ9xYFhrIx2z6CEfAjYQw,2.0
rCWrxuRC8_pfagpchtHp6A,GDf1SI_SnW93_lJN__egrQ,4.0
GGGm1R8y0kbgTEb9XDNuOg,XZbuPXdyA0ZtTu3AzqtQhg,4.0
6X1D7uMgjvk1xAVdfqO5bg,rcaPajgKOJC2vo_l3xa42A,4.0
JUcoCpepo4X5TblImudH1g,Ks7EuyQVI2JEif4Xp70MmA,4.0
_WDhO6yeZQoVo5agXH3Tbw,Ki8seQY5mtXc36xjoMfeDA,4.0
Uyt3PmWGp3vXwCTIgUPrpw,iyFS4twFjCKfaKl7kUl3sg,4.0
RI-gV6fqPOc_Ca_d1e3H1w,kUPlKgW6OLRw8_rrYtBV3A,5.0
l5Y0xliDOiP1ZAV2dLj9sg,zY-1U4rMVjMN_7gCjXJvow,5.0
pDX19MAkvVP9YhIXL_HPTw,WCqcYtJ4rUxA4bIzjOfzqg,4.0
4zYIcJNAaiYHZkRPcGb_tA,ZCzey5aPhd7jYIoHsUfjmQ,4.0
ytIc3CFzF1xTNyJhdqtLFg,owV0aSgh4t_9aG56iPxGEw,5.0
BG5eeImO-in7QW--0qnTmg,CfwrsG76Wm4iLS22v_wAcg,1.0
hzfbsngU_A0GlRsG9RyEAw,kG_EB5RAsSA3f9HJikI1rw,2.0
zn2mG2Walt4kwwbtNcQniw,GIfZNMP0oIJCje_Xp0Bgrw,4.0
22dQwG25J7BK56sLIFqwEA,du9_QFb75sxzKnLLQwSkMw,4.0
7e9Nf0t52s9_GIGeYuJW4A,emMNb3q6cbEDZyc_JAgoww,3.0
okxJAHCrSCZrt6ok3sqgtw,VrGI7_nRjXpn0415S3coGQ,5.0
BNx2zFr2eT2W4YkhhyuWdg,hl0TAS9Bc8sM4vzHXUe0Dg,5.0
cCtB72I6FfLDcU7Zk67N9g,BisJmlArDVaR4yv79LvhmQ,1.0
PeHfUG6ygHNCH0goU58mIQ,KVGdRDCXOPbcDH_3HC1jfA,5.0
ln2AbDl7nKbdAoGI2CePJw,GDf1SI_SnW93_lJN__egrQ,1.0
NsegE9Mqm3GCQeSx0v0tYw,8nP8ghEpT6WFcM6tfqAaGA,4.0
TkGZE41Uq81PwMvWrDMzzg,Te8ubqIn8aH2uplVhvMntw,2.0
SdjDKPsfCUIIwY_mZHZLog,BGGQOJQTQerEQu0kHbT_UQ,4.0
DtzguIRjy-oRbrwVidAxQQ,dMLGSQlmo6MhLD18grRENA,5.0
Xlf1uM5WNK61wjLBt-TIiw,bFaFb7wu7swOp5qD8lNMog,5.0
3v83FJit2Ajw_ykbz_hPSA,bfp51Aaft7T3M9gQnVsI_g,5.0
oGHKVJERILGJAi17LbC9aA,cTJjTKz2huGZ-ElScC2pSw,4.0
eSQ3z93DlzkpXK_H6MFEMw,pQeaRpvuhoEqudo3uymHIQ,5.0
4CR7rQLHuXZpfLzDvqlaIA,AN0bWhisCf6LN9eHZ7DQ3w,5.0
ocB1WhramMTkICc5sZ1bUQ,YrtAT1B8aFp5dKNss1ICbw,3.0
cJlBhBSc-_FJFa_ubY9P0A,HGuHk935tyokX6kveEviJw,4.0
oiBG_9xY4E4w4JWTCQR9sw,cicPsia8Wj-DNRkmLbD_xg,4.0
CSMPQpkIMUmj06_CfMXARw,UT6L3b7Zll_nvRidijiDSA,1.0
6qkA83Nho-P_TH006hW7xA,npoZ4E175B4Exl1Hb5YHNg,1.0
m7rosN4Yh__tXkWP0_myqw,-fiUXzkxRfbHY9TKWwuptw,4.0
OpmvcpOQCcSb6XLez9nQiQ,Vu8Z-zbNT_InsKm4IrdeCg,5.0
sz9pTcE6tCIzNFL80nsXzQ,q3YnYPjLuBGRDi_59yTC5g,5.0
q7vDnN6d5TS1d4rlQLQg-g,qFAw6wHMMcr4ctF-ZdGhEA,5.0
_liiI__PpltIAGNBYOr0vw,n5S6BuEvl96RgCTafnYkvg,1.0
r4ieiOnj62KYwxD_KVWGXQ,Ijdoi6pDMK3Burw3TtAOZg,1.0
zQXuBHZbPQlRGEFcdyRd8A,K5sUVFSGFEZosixSXgx5sw,2.0
k4xzJyW2FPMvy4TMUs4D0Q,Xt6OhDqC8J69wTkMNmTheA,4.0
-lg4J2SOILBJOxqH4S0x4g,bZ3-_GQZkHv5YI_zzqLNWA,5.0
AOsGiOWkNjLYyabuP_qIaw,wjLgM9Ybe5shoUPRrGMmsQ,1.0
PqpLCIytJhnLE_xOKQs1Dg,ZFyJ83LJkkO1dP82kzXKNg,4.0
EHTKqujzFkwIxaziSKr-Hg,E6ZQcz49HADpQh2b7GNgrw,1.0
KBh4r16e9Grc1HI9pG4wTg,-KqJjXDhqq6Ah5cMiF-sug,3.0
JbDuV1aoUEfNbdX3_H-OdQ,U9aA5H13y7t9xWnoQslV0Q,3.0
dsir8dQgOln8nvZt89fJEA,4gwh0q7JsdzHIm_pdYUlZg,5.0
ljdoeg0lzxLOm4NBsJ45GQ,5A_sjC9ULLt4UkDNtr9dkw,5.0
oOqCDATE_x6UzviOzc43Cw,A_CXVdyJCE6nyxwbd6fNwg,5.0
_zPT9ZmR5-nUfsprzIiRew,pqIyGGvxrqzv61dYzZShLw,4.0
YX1apap1DCOmOer3C9X2qw,jOMtqF2XnRgOZ2eOVLoxGA,5.0
M0xhzZG_GsDLkOvvjyiBhg,_WvEXsx2eZ53lTWHlIx9kg,3.0
ltr6Ek_FhZtIRL75cDwR4Q,CfwrsG76Wm4iLS22v_wAcg,1.0
ubzSgqrV7dyLEQoHIocHXA,A8Mw21Wxt4Ao-3aA-a5feQ,5.0
vhrLP2pqfxkRk_8CsPj_fw,X5uxdU9GHoUAqo2wmbg3OQ,5.0
GxSpUqdm2EqVsqHilU8Rww,owV0aSgh4t_9aG56iPxGEw,5.0
LG-FOXQL0zUcRQuqkhq-Zg,FirWX-Ep5203TsdiGgShKg,4.0
4V985R3RG-rv0B7WCPQzeQ,HQl28KMwrEKHqhFrrDqVNQ,1.0
vhwnqnUW_EN1p4IgOfv0ew,JrJ9xYFhrIx2z6CEfAjYQw,2.0
agiuslU_HYcXBL23_4zzWw,Wag4bnx38zJ4ihDn8-7--A,4.0
7l7-VCOb4Xc2W9IWCGuL4Q,VMr8sgoQOW0fo0qVJENajA,5.0
ir7fsp088Gux3G1jrLT72w,_nUQ_iT_JEdkMN7c-wqkBQ,1.0
OIgSMLPKe1PDtP5I-1FrWA,4gwh0q7JsdzHIm_pdYUlZg,5.0
y0axDGrceM7ve0chunw2Iw,iAu8s96GKQ73Xe7j_2GyCQ,1.0
vskDWIyvK5cYeznWQVYIuA,wArcCMVnrl_tc9MULW-0CQ,5.0
5INcrkxpxXMbLP1VDBrP9w,scM6rLQqoz5dEIgwz_JFsg,3.0
uh13r0qMfogtrR6PzAd0Vg,_WvEXsx2eZ53lTWHlIx9kg,2.0
JFsJkgDRzgrjEDXusL9fQQ,rLyGCFULUSbLCt8J3U0_kA,3.0
PrwnAL82LL4Ewt_wJpHWCA,Ffe28gDjkN2ir-o87qMXzg,4.0
4hBhtCSgoxkrFgHa4YAD-w,VBVqHnViRLSYAqP7v8iNNQ,4.0
9D0-Jj34bTK9P3v8zSFy9w,SoCVWvr5f5lYJEY_62bgAw,1.0
cm8FpL5fpWVq6xXF_t77dA,46Ld9Qc9nAx_A0jwclNZiw,4.0
4MzOce9kaz47mDmO6L3vPA,cTbFJzHQzFSX-z3JF4abKQ,1.0
1dWLN4Mr4hKhu8MQUCKqXQ,5eV8oUGdBXylwB7HeaDFOA,4.0
p8HsRIjWOpQq2l1Cm0-VZQ,GBuB1uV9NRrtaLxZoVhi7w,5.0
D-vYE3HILl7Qk1UhYqZXYQ,nRZjrWIzqKc26KjpBG0fHg,3.0
VOl8R4ReOZ2fq9nGA6Au0A,T2tEMLpTeSMxLKpxwFdS3g,2.0
gECJIBeavjqWUHa-B6UuFw,phTLTkqSvylLkmz5wAwhTw,5.0
JaI9g5DdiwNNXnyA82107Q,eaNenRk_liZBERFFLCXqqQ,5.0
-V-Hw5EnOShL7dvjOrmH6Q,OK0ba4X5seibH8oMWh4bhw,5.0
129q_RyX3MU8Sa0zupfetQ,f8IMQgRwo-8GP372MElDGQ,1.0
s0PyM-im2X1S8f7J0aOgpQ,lVN1516THpVQ7NtU7f-eNw,5.0
YJxdqx1cWEhYVhCGWmiLpw,yNPh5SO-7wr8HPpVCDPbXQ,2.0
cNXCsx91BkWbjMX4sdGsBw,28adZ4lsuUeVB2aWzohK9g,5.0
n6Kh9uACggNdlqseVqbIUw,LkMtMHVetws5_7QfRjPtlg,1.0
PmTAFPoq3bufn9FVxCWRvA,Te8ubqIn8aH2uplVhvMntw,3.0
ugW-qIugMJnt2ptHruWs3A,Vd6FVCKq0bHqVneb0DjTnw,4.0
-mCnYKr80vV6pLJYzk3_DA,keOzwoc28Iac5mA8FD93uA,4.0
zFfGMGGBrCznPABNkRG79g,HccqNuvwDCrnAAM5e5lQ_w,1.0
FgnLdCE3q0MqIWgnAH3xtw,LGEIsxeJQATo9J1IA-TEdA,2.0
PS57qKDqNUlsLlsOxF00qg,zQJh5xUJAlTlMrGIyYPY0g,2.0
WyMAfVmMwZYPZ6lFyX9a2Q,eaNenRk_liZBERFFLCXqqQ,1.0
hsi7zmwZCnxOq675lsEB8A,AMN3Sgns9tB2x-b3eWk0qQ,4.0
V-SM5jzPlxhjHNIwtDKIIw,CdpBVSkL2Pljj-yP0ihb_w,4.0
xnXzd9S_KyfihjehU3-zgg,oaqbLDW3wNqkynlnp4mvlw,3.0
YDAL4CBJcp3xrYgAGVGgaQ,tvYID0arhN-shKGUrC1Wsg,4.0
